kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N02902,1441,2007,1,T,8.123149,Lerum,K
N02902,1441,2008,1,K,7.865374,Lerum,K
N02902,1441,2008,1,M,7.507767,Lerum,K
N02902,1441,2008,1,T,7.681378,Lerum,K
N02902,1441,2009,1,K,11.51437,Lerum,K
N02902,1441,2009,1,M,11.011546,Lerum,K
N02902,1441,2009,1,T,11.254563,Lerum,K
N02902,1441,2010,1,K,12.469801,Lerum,K
N02902,1441,2010,1,M,12.009677,Lerum,K
N02902,1441,2010,1,T,12.231375,Lerum,K
N02902,1441,2011,1,K,9.301015,Lerum,K
N02902,1441,2011,1,M,9.828611,Lerum,K
N02902,1441,2011,1,T,9.574275,Lerum,K
